country,state,county,name,lat,lng
GB,Wales,Gwynedd,Dolgellau,52.74222,-3.88611
GB,England,,Dodworth,53.54306,-1.52779
GB,England,Northumberland,Doddington,55.58548,-2.00415
GB,England,Cambridgeshire,Doddington,52.49671,0.06017
GB,England,Cornwall,Dobwalls,50.45768,-4.51735
GB,Northern Ireland,County Antrim,Doagh,54.75,-6.08333
GB,England,East Sussex,Ditchling,50.921,-0.11536
GB,England,Norfolk,Ditchingham,52.46729,1.4437
GB,England,Cumbria,Distington,54.59733,-3.5388
GB,England,Norfolk,Diss,52.37675,1.1091
GB,England,Cheshire East,Disley,53.35865,-2.03848
GB,England,Wiltshire,Dinton,51.08333,-1.98333
GB,England,,Dinnington,55.05428,-1.67542
GB,England,,Dinnington,53.36667,-1.2
GB,England,Herefordshire,Dinmore,52.15,-2.75
GB,Scotland,Highland,Dingwall,57.59531,-4.42721
GB,England,Warwickshire,Dingle,53.37908,-2.96029
GB,Wales,Vale of Glamorgan,Dinas Powys,51.43486,-3.21398
GB,England,Greater Manchester,Diggle,53.56744,-1.99723
GB,England,Oxfordshire,Didcot,51.60928,-1.24214
GB,England,Norfolk,Dickleburgh,52.3965,1.18498
GB,England,Warwickshire,Deysbrook,53.43333,-2.88333
GB,England,West Yorkshire,Dewsbury,53.69076,-1.62907
GB,England,Wiltshire,Devizes,51.35084,-1.99421
GB,England,Leicestershire,Desford,52.62598,-1.29395
GB,England,North Northamptonshire,Desborough,52.44183,-0.82126
GB,Wales,Denbighshire,Derwen,53.03333,-3.4
GB,England,Norfolk,Dersingham,52.84549,0.50339
GB,Wales,Caerphilly,Deri,51.70812,-3.26312
GB,England,Derby,Derby,52.92277,-1.47663
GB,England,Darlington,Denton,54.56667,-1.66667
GB,England,Greater Manchester,Denton,53.45678,-2.11822
GB,Scotland,Falkirk,Denny,56.0235,-3.90812
GB,England,West Yorkshire,Denholme,53.80189,-1.89503
GB,England,Buckinghamshire,Denham,51.56667,-0.5
GB,England,West Yorkshire,Denby Dale,53.57228,-1.65895
GB,Wales,Denbighshire,Denbigh,53.18333,-3.41667
GB,England,Greater Manchester,Delph,53.56667,-2.01667
GB,England,Cornwall,Delabole,50.62347,-4.7319
GB,England,York,Deighton,53.9,-1.05
GB,Wales,Conwy,Deganwy,53.30446,-3.82735
GB,England,Surrey,Deepcut,51.30513,-0.71016
GB,England,Essex,Dedham,51.95892,0.99336
GB,England,Oxfordshire,Deddington,51.9806,-1.32055
GB,England,Suffolk,Debenham,52.22422,1.18172
GB,England,Cumbria,Dearham,54.71175,-3.44364
GB,England,West Northamptonshire,Deanshanger,52.04996,-0.88663
GB,England,Kent,Deal,51.22316,1.4028
GB,England,Devon,Dawlish,50.58118,-3.46644
GB,England,West Northamptonshire,Daventry,52.25688,-1.16066
GB,England,Hertfordshire,Datchworth,51.85126,-0.15956
GB,England,Windsor and Maidenhead,Datchet,51.4839,-0.57893
GB,England,Blackburn with Darwen,Darwen,53.69803,-2.46494
GB,Scotland,East Ayrshire,Darvel,55.60976,-4.28142
GB,England,,Darton,53.58705,-1.52676
GB,England,Devon,Dartmouth,50.3522,-3.5794
GB,England,Kent,Dartford,51.44657,0.21423
GB,England,West Yorkshire,Darrington,53.67566,-1.26901
GB,England,Darlington,Darlington,54.52429,-1.55039
GB,England,West Midlands Combined Authority,Darlaston,52.56667,-2.03333
GB,England,,Darfield,53.5339,-1.37595
GB,England,Halton,Daresbury,53.34184,-2.635
GB,England,Kent,Darenth,51.42137,0.25784
GB,England,Essex,Danbury,51.71645,0.58245
GB,England,Cumbria,Dalton in Furness,54.15796,-3.17977
GB,England,Cumbria,Dalston,54.84207,-2.98459
GB,Scotland,South Lanarkshire,Dalserf,55.73333,-3.91667
GB,Scotland,East Ayrshire,Dalrymple,55.39757,-4.59169
GB,Scotland,North Ayrshire,Dalry,55.70956,-4.72167
GB,Alba / Scotland,West Dunbartonshire,Dalmuir,55.91089,-4.42918
GB,Scotland,East Ayrshire,Dalmellington,55.32419,-4.402
GB,Scotland,Midlothian,Dalkeith,55.89317,-3.06806
GB,Wales,Pembrokeshire,Dale,51.70917,-5.17333
GB,Scotland,Dumfries and Galloway,Dalbeattie,54.93278,-3.82271
GB,England,,Dagenham,51.55,0.16667
GB,Wales,Torfaen,Cwmbran,51.65446,-3.02281
GB,Wales,Neath Port Talbot,Cwmafan,51.61671,-3.76205
GB,Wales,Denbighshire,Cwm,53.28333,-3.4
GB,Wales,Blaenau Gwent,Cwm,51.74,-3.18028
GB,England,Medway,Cuxton,51.3743,0.45688
GB,Northern Ireland,County Antrim,Cushendall,55.08033,-6.06291
GB,England,Somerset,Curry Rivel,51.02306,-2.86753
GB,Scotland,,Currie,55.8964,-3.30845
GB,Scotland,Fife,Cupar,56.31876,-3.01204
GB,Scotland,East Ayrshire,Cumnock,55.45445,-4.26644
GB,Scotland,North Lanarkshire,Cumbernauld,55.94685,-3.99051
GB,Scotland,,Cults,57.11667,-2.16667
GB,Northern Ireland,County Londonderry,Culmore,55.05,-7.26667
GB,Northern Ireland,County Antrim,Cullybackey,54.88875,-6.34701
GB,England,Devon,Cullompton,50.8553,-3.39268
GB,England,West Yorkshire,Cullingworth,53.82444,-1.8973
GB,Scotland,Moray,Cullen,57.69045,-2.81818
GB,England,Warrington,Culcheth,53.4511,-2.52104
GB,England,Hertfordshire,Cuffley,51.70799,-0.11209
GB,England,,Cudworth,53.57131,-1.41595
GB,England,Cheshire West and Chester,Cuddington,53.24488,-2.61879
GB,England,West Sussex,Cuckfield,51.01073,-0.14068
GB,Wales,Neath Port Talbot,Crynant,51.72889,-3.74806
GB,Wales,Pembrokeshire,Crymych,51.97361,-4.64722
GB,Northern Ireland,County Antrim,Crumlin,54.62054,-6.21414
GB,Wales,Caerphilly,Crumlin,51.67778,-3.13528
GB,England,,Croydon,51.38333,-0.1
GB,England,North Lincolnshire,Croxton,53.5964,-0.3483
GB,England,Hertfordshire,Croxley Green,51.63333,-0.45
GB,England,Bracknell Forest,Crowthorne,51.37027,-0.79219
GB,England,North Lincolnshire,Crowle,53.60753,-0.83256
GB,England,Lincolnshire,Crowland,52.67571,-0.16849
GB,England,Hampshire,Fair Oak,50.96364,-1.29682
GB,England,East Sussex,Crowborough,51.06098,0.16342
GB,England,Lancashire,Croston,53.66217,-2.77523
GB,Northern Ireland,County Armagh,Crossmaglen,54.08333,-6.6
GB,Wales,Caerphilly,Crosskeys,51.61917,-3.12361
GB,Scotland,East Ayrshire,Crosshouse,55.61258,-4.55091
GB,Wales,Carmarthenshire,Cross Hands,51.79306,-4.0875
GB,Scotland,Fife,Crossgates,56.08366,-3.37712
GB,Northern Ireland,County Down,Crossgar,54.39675,-5.76061
GB,Scotland,Fife,Crossford,56.06303,-3.49674
GB,England,Nottinghamshire,Cropwell Bishop,52.9148,-0.98482
GB,England,County Durham,Crook,54.71252,-1.7497
GB,England,Hampshire,Crondall,51.23285,-0.86329
GB,England,Derbyshire,Cromford,53.10848,-1.56014
GB,England,Norfolk,Cromer,52.93123,1.29892
GB,England,West Yorkshire,Crofton,53.65639,-1.42968
GB,England,Warrington,Croft,53.43333,-2.55
GB,England,Leicestershire,Croft,52.55668,-1.24643
GB,England,Norfolk,Cringleford,52.60482,1.24334
GB,England,West Yorkshire,Crigglestone,53.6424,-1.52916
GB,Scotland,Perth and Kinross,Crieff,56.37268,-3.83891
GB,England,,Cricklewood,51.5567,-0.21549
GB,England,Wiltshire,Cricklade,51.64061,-1.85738
GB,Wales,Powys,Crickhowell,51.85992,-3.13771
GB,England,West Northamptonshire,Crick,52.34808,-1.13708
GB,Wales,Gwynedd,Criccieth,52.92053,-4.2346
GB,England,Somerset,Crewkerne,50.88298,-2.79588
GB,England,Cheshire East,Crewe,53.09787,-2.44161
GB,England,Derbyshire,Creswell,53.26287,-1.21987
GB,England,Northumberland,Cresswell,55.21667,-1.55
GB,England,Somerset,Creech Saint Michael,51.02333,-3.03833
GB,England,Devon,Crediton,50.78333,-3.65
GB,England,Herefordshire,Credenhill,52.08351,-2.80804
GB,Wales,Powys,Cray,51.9,-3.61667
GB,England,West Sussex,Crawley,51.11303,-0.18312
GB,England,Shropshire,Craven Arms,52.44308,-2.83562
GB,England,Lincolnshire,Cranwell,53.03681,-0.46176
GB,England,Surrey,Cranleigh,51.14209,-0.48374
GB,England,,Cranford,51.47695,-0.41345
GB,England,Central Bedfordshire,Cranfield,52.06869,-0.60884
GB,England,Kent,Cranbrook,51.09662,0.53567
GB,England,Northumberland,Cramlington,55.08652,-1.58598
GB,Scotland,Fife,Crail,56.26042,-2.62676
GB,Scotland,South Ayrshire,Coylton,55.44528,-4.5195
GB,England,County Durham,Coxhoe,54.71475,-1.50356
GB,England,Northumberland,Cowpen,55.12728,-1.54033
GB,England,Oxfordshire,Cowley,51.73213,-1.20631
GB,Scotland,Stirling,Cowie,56.07974,-3.86753
GB,England,West Sussex,Cowfold,50.98945,-0.27243
GB,England,Isle of Wight,Cowes,50.76252,-1.29781
GB,Scotland,Fife,Cowdenbeath,56.11194,-3.34426
GB,Wales,Vale of Glamorgan,Cowbridge,51.46028,-3.44167
GB,England,Lincolnshire,Cowbit,52.74523,-0.12978
GB,England,West Midlands Combined Authority,Coventry,52.40656,-1.51217
GB,Scotland,,Cove,57.1,-2.08333
GB,England,Hampshire,Cove,51.29547,-0.79076
GB,Scotland,Perth and Kinross,Coupar Angus,56.54552,-3.26774
GB,England,Leicestershire,Countesthorpe,52.55379,-1.14526
GB,England,County Durham,Coundon,54.6628,-1.62688
GB,England,,Coulsdon,51.32002,-0.14088
GB,England,East Riding of Yorkshire,Cottingham,53.78057,-0.41542
GB,England,North Northamptonshire,Cottingham,52.50243,-0.7554
GB,England,Rutland,Cottesmore,52.71384,-0.6633
GB,England,Cambridgeshire,Cottenham,52.28743,0.1254
GB,England,Nottinghamshire,Cotgrave,52.90859,-1.03752
GB,England,Norfolk,Costessey,52.65914,1.2097
GB,England,,Cosham,50.84654,-1.06344
GB,England,Leicestershire,Cosby,52.55127,-1.19395
GB,England,Bath and North East Somerset,Corston,51.385,-2.44028
GB,England,Wiltshire,Corsley,51.21933,-2.2464
GB,England,Wiltshire,Corsham,51.43433,-2.18437
GB,England,Northumberland,Corsenside,55.18333,-2.16667
GB,England,Gloucestershire,Corse,51.95943,-2.30636
GB,Wales,Gwynedd,Corris,52.65145,-3.84315
GB,England,West Yorkshire,Cornholme,53.7323,-2.13851
GB,England,Dorset,Corfe Castle,50.63947,-2.05672
GB,England,North Northamptonshire,Corby,52.49637,-0.68939
GB,England,Northumberland,Corbridge,54.97365,-2.01798
GB,England,Lancashire,Coppull,53.62527,-2.65854
GB,England,Devon,Copplestone,50.81073,-3.74607
GB,England,York,Copmanthorpe,53.91419,-1.14209
GB,England,Bedford,Cople,52.12342,-0.38933
GB,England,Medway,Cooling,51.45474,0.52395
GB,Northern Ireland,County Tyrone,Cookstown,54.64305,-6.74595
GB,England,Suffolk,Cookley,52.31667,1.45
GB,England,Windsor and Maidenhead,Cookham,51.55936,-0.7081
GB,Wales,Conwy,Conwy,53.28077,-3.83039
GB,England,County Durham,Consett,54.85404,-1.8316
GB,Scotland,Highland,Conon Bridge,57.5663,-4.43678
GB,Northern Ireland,County Antrim,Connor,54.8,-6.2
GB,England,,Conisbrough,53.48188,-1.23214
GB,England,Lincolnshire,Coningsby,53.10598,-0.17595
GB,England,North Somerset,Congresbury,51.37135,-2.81018
GB,England,Cheshire East,Congleton,53.16314,-2.21253
GB,Scotland,Perth and Kinross,Comrie,56.3688,-3.97882
GB,England,Bath and North East Somerset,Compton Martin,51.31056,-2.65528
GB,England,Bath and North East Somerset,Compton Dando,51.37909,-2.51445
GB,England,West Berkshire,Compton,51.51585,-1.2551
GB,England,Hampshire,Compton,51.02385,-1.33713
GB,England,Cambridgeshire,Comberton,52.18709,0.01905
GB,Northern Ireland,County Down,Comber,54.54937,-5.74379
GB,England,Devon,Combe Martin,51.19873,-4.02343
GB,England,Devon,Colyton,50.74006,-3.07021
GB,Wales,Conwy,Colwyn Bay,53.29483,-3.72674
GB,England,Staffordshire,Colwich,52.78764,-1.98206
GB,England,Norfolk,Coltishall,52.72804,1.36653
GB,England,Lincolnshire,Colsterworth,52.8066,-0.62056
GB,England,Lancashire,Colne,53.85713,-2.16851
GB,England,,Colnbrook,51.48384,-0.52142
GB,England,Bedford,Colmworth,52.21681,-0.37826
GB,England,Herefordshire,Collington,52.25,-2.51667
GB,England,West Yorkshire,Collingham,53.91167,-1.41174
GB,England,Wiltshire,Collingbourne Kingston,51.30105,-1.65876
GB,Scotland,,Colinton,55.90739,-3.25609
GB,England,Wiltshire,Colerne,51.43833,-2.2628
GB,Northern Ireland,County Londonderry,Coleraine,55.13333,-6.66667
GB,England,Gloucestershire,Coleford,51.79535,-2.61354
GB,Scotland,Scottish Borders,Coldstream,55.65111,-2.25295
GB,England,Essex,Cold Norton,51.67209,0.66997
GB,England,South Gloucestershire,Cold Ashton,51.45083,-2.36139
GB,England,West Berkshire,Cold Ash,51.42426,-1.26463
GB,England,Essex,Colchester,51.88921,0.90421
GB,Wales,Bridgend,Coity,51.522,-3.55531
GB,England,Essex,Coggeshall,51.87077,0.68536
GB,England,West Northamptonshire,Cogenhoe,52.23758,-0.78381
GB,Wales,Wrexham,Coedpoeth,53.05391,-3.06234
GB,England,Staffordshire,Codsall,52.62989,-2.20148
GB,England,Hertfordshire,Codicote,51.85052,-0.2367
GB,England,Wiltshire,Codford,51.15,-2.05
GB,England,Cheshire West and Chester,Coddington,53.08333,-2.81667
GB,England,Hertfordshire,Cockfosters,51.64926,-0.14823
GB,England,County Durham,Cockfield,54.61373,-1.80897
GB,England,Cumbria,Cockermouth,54.66209,-3.36086
GB,Scotland,East Lothian,Cockenzie,55.96823,-2.96562
GB,England,Surrey,Cobham,51.32997,-0.4113
GB,England,Gloucestershire,Coates,51.7075,-2.03389
GB,Scotland,North Lanarkshire,Coatbridge,55.86216,-4.02469
GB,England,Leicestershire,Coalville,52.72247,-1.3702
GB,Northern Ireland,County Tyrone,Coalisland,54.5418,-6.70166
GB,Scotland,South Lanarkshire,Coalburn,55.59295,-3.88637
GB,Scotland,West Dunbartonshire,Clydebank,55.90137,-4.4057
GB,Wales,Swansea,Clydach,51.68333,-3.9
GB,England,Bath and North East Somerset,Clutton,51.32944,-2.54306
GB,England,Derbyshire,Clowne,53.27449,-1.26406
GB,England,Central Bedfordshire,Clophill,52.02727,-0.42377
GB,England,Shropshire,Clive,52.81335,-2.72295
GB,England,Lancashire,Clitheroe,53.86667,-2.4
GB,England,Rutland,Clipsham,52.73608,-0.56545
GB,England,Central Bedfordshire,Clifton,52.0399,-0.30051
GB,England,Herefordshire,Clifford,52.1,-3.1
GB,England,Medway,Cliffe,51.46224,0.49833
GB,England,Lancashire,Cleveleys,53.8775,-3.03987
GB,England,North Somerset,Clevedon,51.44227,-2.85786
GB,England,Shropshire,Cleobury Mortimer,52.37853,-2.48196
GB,England,Norfolk,Clenchwarton,52.75604,0.3579
GB,Scotland,North Lanarkshire,Cleland,55.80243,-3.9142
GB,England,North East Lincolnshire,Cleethorpes,53.56047,-0.03225
GB,England,West Yorkshire,Cleckheaton,53.72405,-1.71294
GB,England,Cumbria,Cleator Moor,54.52143,-3.5159
GB,England,West Yorkshire,Clayton West,53.59501,-1.61107
GB,England,Lancashire,Clayton le Moors,53.76667,-2.38333
GB,England,West Yorkshire,Clayton,53.76667,-1.81667
GB,England,Lincolnshire,Claypole,53.03144,-0.73407
GB,England,Oxfordshire,Claydon,52.14813,-1.33295
GB,England,Suffolk,Claydon,52.10672,1.11134
GB,England,Suffolk,Clare,52.07861,0.58167
GB,England,Nottinghamshire,Clarborough,53.34549,-0.90382
GB,England,Bedford,Clapham,52.16085,-0.49529
GB,England,Essex,Clacton-on-Sea,51.78967,1.15597
GB,Scotland,Clackmannanshire,Clackmannan,56.10743,-3.75098
GB,England,Gloucestershire,Cirencester,51.71927,-1.97145
GB,England,Gloucestershire,Cinderford,51.82421,-2.4987
GB,England,Shropshire,Church Stretton,52.53778,-2.80149
GB,England,North Somerset,Churchill,51.34291,-2.78338
GB,England,Worcestershire,Honeybourne,52.09513,-1.83129
GB,England,North Yorkshire,Church Fenton,53.82626,-1.2189
GB,England,Gloucestershire,Churchdown,51.87739,-2.17087
GB,England,Lancashire,Church,53.75177,-2.39121
GB,England,Devon,Chulmleigh,50.91289,-3.86938
GB,England,Devon,Chudleigh Knighton,50.58507,-3.63187
GB,England,Devon,Chudleigh,50.60496,-3.60031
GB,Scotland,North Lanarkshire,Chryston,55.9028,-4.10759
GB,England,"Bournemouth, Christchurch and Poole",Christchurch,50.73583,-1.78129
GB,England,Hertfordshire,Chorleywood,51.65472,-0.51404
GB,England,Lancashire,Chorley,53.65,-2.61667
GB,England,Northumberland,Choppington,55.15004,-1.60332
GB,England,Oxfordshire,Cholsey,51.5728,-1.15356
GB,England,Surrey,Chobham,51.34836,-0.60639
GB,England,,Chiswick,51.49271,-0.25801
GB,England,,Chislehurst,51.41709,0.06858
GB,Scotland,Scottish Borders,Chirnside,55.80215,-2.20927
GB,Wales,Wrexham,Chirk,52.93586,-3.05738
GB,England,Surrey,Chipstead,51.31546,-0.1666
GB,England,South Gloucestershire,Chipping Sodbury,51.53813,-2.39379
GB,England,Essex,Chipping Ongar,51.70379,0.24548
GB,England,Oxfordshire,Chipping Norton,51.94109,-1.5453
GB,England,Gloucestershire,Chipping Campden,52.04964,-1.7767
GB,England,Wiltshire,Chippenham,51.46,-2.12472
GB,England,Oxfordshire,Chinnor,51.70177,-0.91161
GB,England,Derbyshire,Chinley,53.34025,-1.939
GB,England,,Chingford,51.63033,0.00051
GB,England,Surrey,Chilworth,51.21635,-0.53129
GB,England,Hampshire,Chilworth,50.96443,-1.41934
GB,England,Nottinghamshire,Chilwell,52.9118,-1.23631
GB,England,Wiltshire,Chilton Foliat,51.43245,-1.53912
GB,England,Warwickshire,Childwall,53.39719,-2.897
GB,England,Dorset,Child Okeford,50.9137,-2.23679
GB,England,Somerset,Chilcompton,51.26391,-2.50502
GB,England,Essex,Chigwell,51.61999,0.07596
GB,England,Surrey,Chiddingfold,51.11866,-0.62262
GB,England,Central Bedfordshire,Chicksands,52.04585,-0.3639
GB,England,Wiltshire,Chicklade,51.10917,-2.12667
GB,England,Dorset,Chickerell,50.62429,-2.5028
GB,England,West Sussex,Chichester,50.83673,-0.78003
GB,England,Milton Keynes,Chicheley,52.10303,-0.68647
GB,England,Bath and North East Somerset,Chew Magna,51.36611,-2.61028
GB,England,Telford and Wrekin,Chetwynd,52.78333,-2.4
GB,England,County Durham,Chester-le-Street,54.85862,-1.57408
GB,England,Derbyshire,Chesterfield,53.25,-1.41667
GB,England,Cheshire West and Chester,Chester,53.1905,-2.89189
GB,England,,Chessington,51.3624,-0.30427
GB,England,Hertfordshire,Cheshunt,51.7002,-0.03026
GB,England,Buckinghamshire,Chesham,51.7,-0.6
GB,England,Surrey,Chertsey,51.38812,-0.50782
GB,England,East Riding of Yorkshire,Cherry Burton,53.86667,-0.5
GB,Wales,Monmouthshire,Chepstow,51.64087,-2.67683
GB,England,Gloucestershire,Cheltenham,51.90006,-2.07972
GB,England,,Chelsfield,51.35806,0.12772
GB,England,,Chelsea,51.48755,-0.16936
GB,England,Essex,Chelmsford,51.73575,0.46958
GB,England,Cheshire East,Chelford,53.2709,-2.28329
GB,England,Staffordshire,Cheddleton,53.0691,-2.04228
GB,England,Buckinghamshire,Cheddington,51.84784,-0.66429
GB,England,Somerset,Cheddar,51.27537,-2.77662
GB,England,,Cheam,51.36179,-0.21977
GB,England,Greater Manchester,Cheadle Hulme,53.3761,-2.1897
GB,England,Staffordshire,Cheadle,52.98333,-1.98333
GB,England,Cambridgeshire,Chatteris,52.45624,0.05236
GB,England,Medway,Chatham,51.37891,0.52786
GB,England,Lancashire,Chatburn,53.89228,-2.35495
GB,England,Staffordshire,Chasetown,52.67232,-1.92535
GB,England,Kent,Chartham,51.2562,1.01836
GB,England,Dorset,Charmouth,50.73889,-2.90055
GB,England,Dorset,Charminster,50.73333,-2.45
GB,England,Dorset,Charlton Marshall,50.83591,-2.14231
GB,England,Gloucestershire,Charlton Kings,51.88374,-2.04239
GB,England,Wiltshire,Charlton,51.59917,-2.05639
GB,England,Oxfordshire,Charlbury,51.8727,-1.48247
GB,England,Kent,Charing,51.21073,0.79466
GB,England,South Gloucestershire,Charfield,51.62722,-2.40667
GB,England,Somerset,Chard,50.8727,-2.96597
GB,England,,Chapeltown,53.46506,-1.47217
GB,England,Lincolnshire,Chapel Saint Leonards,53.21667,0.31667
GB,Scotland,North Lanarkshire,Chapelhall,55.84349,-3.94881
GB,England,Derbyshire,Chapel en le Frith,53.32407,-1.91291
GB,England,Oxfordshire,Chalgrove,51.66476,-1.0764
GB,England,Gloucestershire,Chalford,51.72583,-2.15139
GB,England,Buckinghamshire,Chalfont Saint Peter,51.60885,-0.55618
GB,England,Buckinghamshire,Chalfont St Giles,51.63184,-0.57026
GB,England,Isle of Wight,Chale,50.59561,-1.31836
GB,England,Devon,Chagford,50.67504,-3.83936
GB,England,Derby,Chaddesden,52.92951,-1.43422
GB,England,Cornwall,Chacewater,50.25675,-5.15757
GB,Wales,Isle of Anglesey,Cemaes Bay,53.41211,-4.4519
GB,England,Lincolnshire,Caythorpe,53.01667,-0.6
GB,England,,Cawthorne,53.56687,-1.57259
GB,England,Norfolk,Cawston,52.76667,1.16667
GB,England,North Yorkshire,Cawood,53.83303,-1.12962
GB,England,North Yorkshire,Catterick,54.37542,-1.63328
GB,England,Lancashire,Catterall,53.87965,-2.76478
GB,Scotland,East Ayrshire,Catrine,55.50422,-4.33026
GB,England,Lancashire,Caton,54.07624,-2.71903
GB,England,,Catford,51.44491,-0.02043
GB,England,Surrey,Caterham,51.2823,-0.07889
GB,England,City of Peterborough,Castor,52.57319,-0.34603
GB,Northern Ireland,County Down,Castlewellan,54.2569,-5.94446
GB,England,Milton Keynes,Castlethorpe,52.0923,-0.83539
GB,England,County Durham,Castleside,54.83429,-1.87849
GB,Northern Ireland,County Londonderry,Castlerock,55.15,-6.78333
GB,Northern Ireland,County Down,Castlereagh,54.5735,-5.88472
GB,Wales,Pembrokeshire,Castlemartin,51.64528,-5.01694
GB,England,Essex,Castle Hedingham,51.99015,0.59882
